avatarThumbnail,cid,createTime,createTimeISO,detailedMentions/0/nickName,detailedMentions/0/profileUrl,detailedMentions/0/secUid,detailedMentions/0/userId,detailedMentions/1/nickName,detailedMentions/1/profileUrl,detailedMentions/1/secUid,detailedMentions/1/userId,detailedMentions/2/nickName,detailedMentions/2/profileUrl,detailedMentions/2/secUid,detailedMentions/2/userId,detailedMentions/3/nickName,detailedMentions/3/profileUrl,detailedMentions/3/secUid,detailedMentions/3/userId,detailedMentions/4/nickName,detailedMentions/4/profileUrl,detailedMentions/4/secUid,detailedMentions/4/userId,detailedMentions/5/nickName,detailedMentions/5/profileUrl,detailedMentions/5/secUid,detailedMentions/5/userId,diggCount,input,likedByAuthor,mentions/0,mentions/1,mentions/2,mentions/3,mentions/4,mentions/5,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2fdc52921dddc5875bc10ea1695c8b0c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4060c3f&x-expires=1750968000&x-signature=u2Uzd19TSI0vjFs86fqN5GXsWaI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47253E+18,1739834792,2025-02-17T23:26:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,en Perú no soy feo ??,6.99836E+18,franlico0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/099430dc2269cccc26b654191b2c5fc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c57f13ba&x-expires=1750968000&x-signature=gqpFzY0r%2BQE6VPJ%2FOoxlD0ucRKU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.48982E+18,1743859634,2025-04-05T13:27:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,me voy a ir a vivir a Perú,7.36234E+18,kameron466,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/06fedb189ed6184b917ef2e50a18a5b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=baf46b82&x-expires=1750968000&x-signature=ObBbXprMuP42rRyO5WDsTmtDgng%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47822E+18,1741158733,2025-03-05T07:12:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,voy a perú y seria millonario.,7.11753E+18,chavezcb,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8c82fc1299afefaf2adc5b468ec595f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=83184e4a&x-expires=1750968000&x-signature=dyWvfRyRVKv5580aoYobniWI65s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.42525E+18,1728826536,2024-10-13T13:35:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??????????,6.96511E+18,shelvima6,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d9bbe37bd2736d2fa48e7af0f9078446~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1b6932d0&x-expires=1750968000&x-signature=swRbjoCgq8LB0JkUVhDZgVD40r8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.49735E+18,1745612881,2025-04-25T20:28:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,ella jue jajajaja,7.10671E+18,risan.fb,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/48a4d6e707e5cab0fc2f83da103c81f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=105070fc&x-expires=1750968000&x-signature=swzJ7q7uqz%2FYPcaxRn6jjt3s89s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43303E+18,1730638271,2024-11-03T12:51:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??????,7.12075E+18,genaroapaza833,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/cbf9b0b18bb2d52a5b2a1b6359f81e79~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=468537da&x-expires=1750968000&x-signature=eF1Ahtzna1vKTVwaPQyWSV%2FQgSY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.48254E+18,1742163813,2025-03-16T22:23:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,"Voy a Peru, sérias henry Camilla",7.12955E+18,tiagohumberto372,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/be456d5d07f26792a14891d21722a358~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1b70ef8&x-expires=1750968000&x-signature=H3JwEMdcDGf38VBFvIjmk4m85e0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.49821E+18,1745812463,2025-04-28T03:54:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,en peru creo seria johnny depp??????,7.02136E+18,0brandon19996,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/cdbc000d4613991bb69c522c1cc16bc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=14e67e5d&x-expires=1750968000&x-signature=5fLT9johKFFf4i%2BxhbgjMb3H99Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51898E+18,1750649463,2025-06-23T03:31:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Pues el dia que vean a un rubio aleman de ojos azules,7.42278E+18,isaac.zh0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/33a978b79b1ade8d33edeff463ae3922~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea0364ae&x-expires=1750968000&x-signature=TylKQbA0QelGvaraX8Xa2R7fcXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.49738E+18,1745620201,2025-04-25T22:30:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,ta wapo el wey??,6.86642E+18,brianm593,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7356757611652775941~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f669c49a&x-expires=1750968000&x-signature=OXPLtJJqBCtUN6kZAAWbYXwRvTc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47915E+18,1741376083,2025-03-07T19:34:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,vengase paca mija ??,7.35676E+18,jesusorlandovazqu,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7321080919387799557~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b3047dd&x-expires=1750968000&x-signature=75JfwMaEw%2BmXV%2FMgvHNzZEpRjTo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43058E+18,1730067539,2024-10-27T22:18:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,En qué parte de Europa fue eso?,7.04497E+18,hxnrysntbtd,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7a9cd8b53b55778a98e7b33a81b76c22~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=842c4f65&x-expires=1750968000&x-signature=eYiam0D64GMRxpsxum2Q1v%2Be%2FnM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43365E+18,1730781063,2024-11-05T04:31:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??????,6.79225E+18,alejosaurio.hr,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/96c3199d7e3d53c1ae53591d6d680a0d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=84ac509e&x-expires=1750968000&x-signature=G5j5IKdp4nGZfRsn0ZMxNgMVHq0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51298E+18,1749252972,2025-06-06T23:36:12.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,"ella jue yo no, no papi jui ???",7.26443E+18,nel.r.ramirez.23.amd,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2ffa3f767eaa2c08ba965ef712b36a2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53e69602&x-expires=1750968000&x-signature=ZadTAWw5WytvOOLUskzmthcDmwI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.47964E+18,1741489874,2025-03-09T03:11:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Que escucharon mis narices ????????,7.25471E+18,555_skath,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/628aa11ae6a21bd632b0c0314f8b05f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bcb473e8&x-expires=1750968000&x-signature=VoCz6ebNMo49WCwFu5Wio6wc2HI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.42531E+18,1728838797,2024-10-13T16:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,hay arboles ??????,6.83095E+18,atastypizza,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d1bf63e111d07aa706540c1979716500~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=10a58ee6&x-expires=1750968000&x-signature=pmSVa6rH5lRZmu07DKOuPXkgm%2BE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.42526E+18,1728827098,2024-10-13T13:44:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??????,6.82301E+18,llaen.sa,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8f725ee4700ed312203271f9baf513f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e8b6fe5&x-expires=1750968000&x-signature=YFhPYqFn4cEuAsH6nsJxU5HjlJI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.42563E+18,1728914065,2024-10-14T13:54:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??????,6.85462E+18,yusseff.06,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/52b180cc4444d25a795ec26c4e67595e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4e5cb25e&x-expires=1750968000&x-signature=YXTb731dC2gqVZXBKOQZpxt7%2BI0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.48227E+18,1742101673,2025-03-16T05:07:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Me sentí re guapo ??,7.1675E+18,davidll_1221,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d65fdfebddb882fbdb7918f19fbc4ea9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a9afe78&x-expires=1750968000&x-signature=Z8FmQvAe6aYV6Yn6ynzuQ4xgMjI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.4995E+18,1746113378,2025-05-01T15:29:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,comprss boletos para el sine en temu??????,7.0466E+18,widerramires1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/19079f8be59d1ca722a46d4260f0eb4e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad12378b&x-expires=1750968000&x-signature=%2Bzfm3h%2FRPAm4hRXsCartRZsLjwM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43437E+18,1730949308,2024-11-07T03:15:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,yo jui,7.38011E+18,xsmmar,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7325404040597078018~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a8c83d79&x-expires=1750968000&x-signature=rtK5ehH7WJGg8UWj64ucIjZ1WuA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.49487E+18,1745035333,2025-04-19T04:02:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Perusalen??,6.88517E+18,robertpatin,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d0bc04665e5ad896aca6bdb39a70340a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=671f9b8a&x-expires=1750968000&x-signature=dld%2BIwxpyEDkMiDByrDE2kIdFFc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.48211E+18,1742064284,2025-03-15T18:44:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Voy a peru y me confunden con un cantante asiático,7.15028E+18,chapoloera3,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8af93fe7973e5c1c1599f1ea1e42e189~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6895b5d7&x-expires=1750968000&x-signature=K9%2FJGwBgBMLz6d1mu0Jah8LMcQ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.43439E+18,1730954026,2024-11-07T04:33:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Chale,7.40957E+18,r0y7777,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/81ddafc9142f3ef1147b0fa763936211~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ae35355&x-expires=1750968000&x-signature=cZkRf4Ghhvbo32f2va4K0%2BJQWyk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.49967E+18,1746152054,2025-05-02T02:14:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,?????? inicio mi novela,6.94705E+18,faridch1993,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/deec26a32bb847cef86d621c47f4e61a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d008ca05&x-expires=1750968000&x-signature=c3uT2z3tk7M1tZsZpw9Z%2FFi9y%2B4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.44871E+18,1734289116,2024-12-15T18:58:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,????,7.4279E+18,g_l_e_i_d_y,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/083d7fe000491a40ee43da22a4515495~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d9970899&x-expires=1750968000&x-signature=CWbHhf3lyuGHRG6ht8xUI%2BQAVKU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.44356E+18,1733087982,2024-12-01T21:19:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,????Que idioma es ese ??,7.10261E+18,leofiber7,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/309ba61a0112bdb13d6d7814ef57dfbe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a169d8d8&x-expires=1750968000&x-signature=kQxHqkc4DR7qqZVLREdcATTIJHQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.44721E+18,1733937816,2024-12-11T17:23:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??,7.4465E+18,edvis.junior.cerr6,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/072092e320f65929365b4e44c582de92~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d6fc7f09&x-expires=1750968000&x-signature=Zt7pjmGSX8SdVTPmi2jQPJZbd%2Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.45224E+18,1735109937,2024-12-25T06:58:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??????,6.92889E+18,mashieltuna0219,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c0df2e5195d3bbf69ac3eaffa7f7eee2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6ed7de9d&x-expires=1750968000&x-signature=keRYNBtavjFV2rNx%2BNKDg%2FnRYhg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.46183E+18,1737343504,2025-01-20T03:25:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,me siento re guapo,7.35449E+18,marp563,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/4cbd6f10e3d93a57072120ba3df74784~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f3b74b5d&x-expires=1750968000&x-signature=FDKICMAFViUddXln8hrCwS%2BG83c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.4618E+18,1737334893,2025-01-20T01:01:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,jaja su que,7.30453E+18,thehurricane777,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dadb6d2e2e31a7436ac9fdc05c0bf386~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f6c062d6&x-expires=1750968000&x-signature=zmqO7owj8pSUGvlONuypzdd9Glg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.45058E+18,1734723667,2024-12-20T19:41:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??,7.28E+18,andress_.p,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/217ca649bfd9c5f59cab23116d797cce~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=072f4cc9&x-expires=1750968000&x-signature=GSZXickzkV0gZGvmNU71N6Jpx64%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.45796E+18,1736441503,2025-01-09T16:51:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,jajaja,7.12996E+18,pedroperez45247,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e58630a4edebabb551ae66ab8053c486~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=428f923b&x-expires=1750968000&x-signature=4qLJxuzz45hpCQ7f1mGBUwsi4a8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.50341E+18,1747024017,2025-05-12T04:26:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,no papi yo jui ??,6.98228E+18,ourdaesoi,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6129b0177e8d54595c26f2cdc69bd5b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5571895e&x-expires=1750968000&x-signature=xOmoUI4C0ryBjoBtLo7PqkdGy0s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.50573E+18,1747564387,2025-05-18T10:33:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,?????? ?? ???? ????,6.799E+18,ziedmelki1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
